(0.24453967809677124, -0.004874604754149914, 0.01596418742412356)
(0.2643161714076996, -0.005142871756106615, 0.016102662658236632)
(0.2792668640613556, -0.005358680617064238, 0.017522936584063526)
(0.29449328780174255, -0.005594203248620033, 0.019091443099087956)
(0.30936306715011597, -0.005698540713638067, 0.01969490295319008)
(0.3238958716392517, -0.005843940190970898, 0.021044544395514956)
(0.3385312557220459, -0.0061700353398919106, 0.022412061456330158)
(0.3533084988594055, -0.006185187492519617, 0.021932559533355177)
(0.37328699231147766, -0.006384177133440971, 0.022289091659989043)
(0.3880085349082947, -0.006321394350379705, 0.022522184556723408)
(0.4028249680995941, -0.006449599750339985, 0.0236562575267414)
(0.41761454939842224, -0.0065137664787471294, 0.02462088720013278)
(0.43278926610946655, -0.006615256424993277, 0.026672507317315377)
(0.4476372301578522, -0.006627283990383148, 0.028947641723840862)
(0.46234452724456787, -0.006620911881327629, 0.030367699212562726)
(0.4770642817020416, -0.006607671268284321, 0.030367715998222095)
(0.496524453163147, -0.006556268315762281, 0.030367738342939928)
(0.5111907124519348, -0.006526656448841095, 0.02974172904746895)
(0.5260680913925171, -0.006450102664530277, 0.02939200877484521)
(0.5409517884254456, -0.006319074891507626, 0.029874723901159354)
(0.5561327934265137, -0.006536319386214018, 0.03029162098033466)
(0.5702059268951416, -0.006461673881858587, 0.030396261371844608)
(0.5847549438476562, -0.006435534916818142, 0.03086819365462616)
(0.599251925945282, -0.006461010780185461, 0.030911335153507226)
(0.6135295629501343, -0.00631408067420125, 0.031095828044671505)
(0.6334865093231201, -0.006363192107528448, 0.03103052200200071)
(0.6479128003120422, -0.006264661438763142, 0.03067418745856985)
(0.6626352667808533, -0.006137322634458542, 0.030997643220080855)
(0.6775109767913818, -0.0060259634628891945, 0.03133611012736584)
(0.6918532252311707, -0.005918592680245638, 0.03202283512277975)
(0.706716775894165, -0.00599151523783803, 0.03255557662784763)
(0.7213437557220459, -0.0059150815941393375, 0.032291692020578314)
(0.7411114573478699, -0.005739192012697458, 0.03253198675841425)
(0.7555058598518372, -0.005784370005130768, 0.03253198675841425)
(0.7699424028396606, -0.005736826919019222, 0.03262806076823712)
(0.7848116159439087, -0.005671172868460417, 0.032628049575818614)
(0.8000839948654175, -0.005641047842800617, 0.032741767776718736)
(0.8143854141235352, -0.005486896727234125, 0.03395946061531083)
(0.8290671110153198, -0.005372732877731323, 0.03439868974524059)
(0.8431499600410461, -0.005090787541121244, 0.03357222367943784)
(0.8626644015312195, -0.004934570286422968, 0.03548086472886207)
(0.8772386908531189, -0.004988275468349457, 0.03460763470877517)
(0.8921812176704407, -0.004742917604744434, 0.03369361800722841)
(0.9069506525993347, -0.004794816952198744, 0.03504920468651852)
(0.9219451546669006, -0.004664527717977762, 0.0362135439748575)
(0.9366108179092407, -0.004537415690720081, 0.037632981423290066)
(0.9511411786079407, -0.004448315594345331, 0.03846871454552248)
(0.9657244086265564, -0.004282858222723007, 0.03793962527928426)
(0.9806424379348755, -0.0041217622347176075, 0.037684292050227865)
(1.0000615119934082, -0.0039466749876737595, 0.0372858658329999)
(1.0148906707763672, -0.003794376738369465, 0.03728585466225697)
(1.0294443368911743, -0.0036237488966435194, 0.03701120262844602)
(1.0437610149383545, -0.00353367836214602, 0.03684813033678236)
(1.0584728717803955, -0.0033988438080996275, 0.03688341507915082)
(1.0733240842819214, -0.003216872923076153, 0.036947789662745895)
(1.0879096984863281, -0.003227285807952285, 0.03621672034915102)
(1.1075736284255981, -0.003016768954694271, 0.0361938422168483)
(1.1224253177642822, -0.0030001874547451735, 0.03520302239914883)
(1.1368706226348877, -0.0028641102835536003, 0.03486105465360251)
(1.1515525579452515, -0.002775820204988122, 0.035493857393955296)
(1.1667600870132446, -0.0027031474746763706, 0.03566242506114498)
(1.1815721988677979, -0.002533296588808298, 0.036458506919681714)
(1.1961389780044556, -0.002415102208033204, 0.03703093857987569)
(1.210721731185913, -0.0023658268619328737, 0.036653538706357555)
(1.2300885915756226, -0.0020531201735138893, 0.03478952076357415)
(1.2447702884674072, -0.0018417562823742628, 0.03285624672318845)
(1.2594724893569946, -0.001732674310915172, 0.03230871850508554)
(1.2742316722869873, -0.0016818122239783406, 0.03203962381744761)
(1.2887893915176392, -0.0014768284745514393, 0.03164160442451081)
(1.3034672737121582, -0.001367937889881432, 0.03165161224958588)
(1.317919135093689, -0.0013827207731083035, 0.03199196077270649)
(1.3325095176696777, -0.001112992293201387, 0.031670667073149174)
(1.352432370185852, -0.0011693424312397838, 0.032860664708814935)
(1.36713445186615, -0.0010755376424640417, 0.0324152269993038)
(1.3819630146026611, -0.000916283403057605, 0.032097762261529564)
(1.3964791297912598, -0.0009410666534677148, 0.033677997508640777)
(1.4112573862075806, -0.0008965395973064005, 0.03398595305334736)
(1.4257514476776123, -0.0007713732775300741, 0.03455822274759352)
(1.4400849342346191, -0.000817639462184161, 0.035357665570993096)
(1.4551129341125488, -0.0007006690721027553, 0.03557147529327913)
(1.4745738506317139, -0.0005219729500822723, 0.036435824246053336)
(1.4891241788864136, -0.00047936930786818266, 0.036522347029449176)
(1.5039715766906738, -0.00040964095387607813, 0.036336650299024144)
(1.5187063217163086, -0.00013094572932459414, 0.036052744880044126)
(1.5330959558486938, 4.548519791569561e-05, 0.03636837334247902)
(1.547964334487915, 9.266042616218328e-05, 0.03809498564715634)
(1.562895655632019, 0.00022943565272726119, 0.03883401175743454)
(1.577955961227417, 0.0005176534759812057, 0.03930983895059451)
(1.5972809791564941, 0.0009909840300679207, 0.0394762370262895)
(1.6119576692581177, 0.0013359845615923405, 0.039978276764738564)
(1.6267447471618652, 0.0016159041551873088, 0.04041928828713051)
(1.6420644521713257, 0.0019292044453322887, 0.042444497020305276)
(1.6568783521652222, 0.0023054173216223717, 0.04339409062790886)
(1.6715734004974365, 0.0026699730660766363, 0.04398679525689105)
(1.6862698793411255, 0.003073824802413583, 0.0451078368138653)
(1.7009788751602173, 0.003423600224778056, 0.045112133938299374)
(1.7204349040985107, 0.003983547445386648, 0.04552910870322267)
(1.735090970993042, 0.004348119255155325, 0.04561231182556847)
(1.7501753568649292, 0.004627476446330547, 0.045562251707209685)
(1.765595555305481, 0.005017643328756094, 0.04493576335727868)
(1.780029058456421, 0.005535180680453777, 0.04597341568879665)
(1.794513463973999, 0.005676611326634884, 0.04655006822583505)
(1.808935523033142, 0.005958443507552147, 0.04662517069314541)
(1.8236687183380127, 0.0063107991591095924, 0.04675509405936172)
(1.838770866394043, 0.00654977560043335, 0.04722352225369374)
(1.8530175685882568, 0.006827840115875006, 0.047000419729029845)
(1.8730435371398926, 0.007335582282394171, 0.04667836892097169)
(1.8881053924560547, 0.00768378796055913, 0.0470073430114904)
(1.9023252725601196, 0.007917874492704868, 0.04727004649704888)
(1.9169566631317139, 0.008279266767203808, 0.04835805264096875)
(1.9311808347702026, 0.008687654510140419, 0.04810725677767343)
(1.94597589969635, 0.008988250978291035, 0.046776015187832094)
(1.9656267166137695, 0.009299520403146744, 0.04711767451312047)
(1.9802058935165405, 0.00952747743576765, 0.047130793492237276)
(1.9947494268417358, 0.009895280003547668, 0.045290365504004795)
(2.009227991104126, 0.010223044082522392, 0.04493916147452339)
(2.023956775665283, 0.010328986681997776, 0.044865944000108626)
(2.0385262966156006, 0.010663161054253578, 0.04478225639416235)
(2.053231716156006, 0.010838218964636326, 0.04487383032544659)
(2.068047046661377, 0.01105497870594263, 0.044745313448285855)
(2.0873756408691406, 0.011413938365876675, 0.04509086682454819)
(2.101862668991089, 0.011596720665693283, 0.04509087800001077)
(2.1161623001098633, 0.011895200237631798, 0.044143739483365974)
(2.1303489208221436, 0.012250412255525589, 0.04428248392551058)
(2.1450090408325195, 0.012327553704380989, 0.044661777057399224)
(2.159633159637451, 0.012770751491189003, 0.045643474266019154)
(2.174443483352661, 0.01287893671542406, 0.04552451674912093)
(2.189059257507324, 0.013204417191445827, 0.04387877266307057)
(2.2083582878112793, 0.01353942509740591, 0.04449070815805171)
(2.222705841064453, 0.013714633882045746, 0.04397339525283145)
(2.23747181892395, 0.013981997035443783, 0.043751209882489255)
(2.2521965503692627, 0.013945446349680424, 0.04517215868119323)
(2.2672667503356934, 0.01412141602486372, 0.04633688670615553)
(2.2822425365448, 0.014268597587943077, 0.048275744507940144)
(2.297161102294922, 0.01445098128169775, 0.04966962880201051)
(2.3116586208343506, 0.014801611192524433, 0.04966965115346326)
(2.3261375427246094, 0.015050611458718777, 0.05020290603223259)
(2.3453896045684814, 0.015540260821580887, 0.05043544808789677)
(2.359950304031372, 0.015844034031033516, 0.050561393119026736)
(2.3748292922973633, 0.016110483556985855, 0.051461397782661074)
(2.3897573947906494, 0.016408197581768036, 0.05224378326458481)
(2.404446840286255, 0.01667614094913006, 0.05481247221732741)
(2.418907642364502, 0.017050867900252342, 0.05555258414684031)
(2.4381978511810303, 0.017631692811846733, 0.055628422534810706)
(2.4678046703338623, 0.0181034617125988, 0.05629810434239727)
(2.4826478958129883, 0.01853674277663231, 0.05621747240920719)
(2.497438669204712, 0.01888718083500862, 0.05746729489643381)
(2.5123839378356934, 0.019219519570469856, 0.05883922374913805)
(2.526768445968628, 0.019654406234622, 0.05973916776802554)
(2.5415992736816406, 0.020010627806186676, 0.0606924725211819)
(2.556248426437378, 0.020455053076148033, 0.060277587383634056)
(2.5756053924560547, 0.021092498674988747, 0.06013903101077606)
(2.5904085636138916, 0.021557774394750595, 0.060506673349750295)
(2.6051270961761475, 0.021875925362110138, 0.061024069289338005)
(2.6196725368499756, 0.02239055559039116, 0.06076416684606416)
(2.634098768234253, 0.02283979393541813, 0.06141720066823698)
(2.648543119430542, 0.023209407925605774, 0.06231272974850445)
(2.6633405685424805, 0.023640047758817673, 0.06231271857712454)
(2.678234100341797, 0.023996872827410698, 0.06325881580134579)
(2.697575569152832, 0.024678893387317657, 0.06376785859886108)
(2.7122457027435303, 0.02512643113732338, 0.06380007770159411)
(2.727174758911133, 0.02561030350625515, 0.0643174250222777)
(2.741654872894287, 0.026002967730164528, 0.0657378613172549)
(2.7565526962280273, 0.026467781513929367, 0.06655848838959258)
(2.77134370803833, 0.027145713567733765, 0.06693947248096198)
(2.785918951034546, 0.027623072266578674, 0.06896029344730428)
(2.8005800247192383, 0.02824188582599163, 0.06914817524785963)
(2.819420099258423, 0.028885139152407646, 0.06907357256960486)
(2.8340578079223633, 0.029343079775571823, 0.06903995661343829)
(2.849123239517212, 0.029893048107624054, 0.06880008042778514)
(2.863615036010742, 0.03036501444876194, 0.0695620603201392)
(2.8787167072296143, 0.030983809381723404, 0.07078988023569338)
(2.8932504653930664, 0.03159980848431587, 0.07159451402595773)
(2.907987117767334, 0.032170165330171585, 0.07222963169928683)
(2.9226768016815186, 0.03273728862404823, 0.07265159106061281)
(2.9371416568756104, 0.03340534493327141, 0.07267421947126991)
(2.9517834186553955, 0.033985164016485214, 0.0727753042006495)
(2.972105026245117, 0.034809209406375885, 0.07380330330682856)
(2.9863386154174805, 0.03538399562239647, 0.07431136417221747)
(3.000748634338379, 0.03601085767149925, 0.07433763961572332)
(3.0151360034942627, 0.036686886101961136, 0.07475794613331264)
(3.0301239490509033, 0.03730731084942818, 0.07493006323575498)
(3.044628381729126, 0.037946004420518875, 0.07429277267673154)
(3.0637543201446533, 0.038882192224264145, 0.0728587265005899)
(3.0789577960968018, 0.039537880569696426, 0.07267133841166146)
(3.0882580280303955, 0.04000183194875717, 0.07171477849961379)
(3.108675479888916, 0.040967922657728195, 0.06990818761375996)
(3.116128444671631, 0.04125704616308212, 0.06993868354905265)
(3.13712215423584, 0.04229177534580231, 0.06993866121727169)
(3.145224094390869, 0.042599231004714966, 0.0711272747985043)
(3.181462049484253, 0.04421485960483551, 0.07042337664593631)
(3.200791120529175, 0.04512106999754906, 0.07013249815472011)
(3.2294085025787354, 0.046307701617479324, 0.07035107322663724)
(3.2442970275878906, 0.04713977128267288, 0.07073990018465375)
(3.25930118560791, 0.04787716269493103, 0.07155817234241259)
(3.2740612030029297, 0.04857754707336426, 0.07194323818031187)
(3.2885093688964844, 0.04921223223209381, 0.07177319824921145)
(3.3027496337890625, 0.04989534616470337, 0.07062655940519932)
(3.3224103450775146, 0.05088133364915848, 0.0703015245162509)
(3.3366734981536865, 0.051615700125694275, 0.0694974770429414)
(3.3513152599334717, 0.052202317863702774, 0.0695573356550892)
(3.36613392829895, 0.052811309695243835, 0.0695775853826961)
(3.381096124649048, 0.053432364016771317, 0.06951513313859403)
(3.3960511684417725, 0.05409414321184158, 0.06964579179447479)
(3.4105148315429688, 0.05467180162668228, 0.0693420463095364)
(3.425123691558838, 0.05523614585399628, 0.06883088906307933)
(3.4448699951171875, 0.05610126629471779, 0.06659841521953372)
(3.4594058990478516, 0.056707143783569336, 0.06589181070796095)
(3.4741907119750977, 0.05724937468767166, 0.0665235844685259)
(3.488879442214966, 0.057789210230112076, 0.06708622979540171)
(3.5034685134887695, 0.05833981931209564, 0.06791591479212455)
(3.518307685852051, 0.05892694368958473, 0.06803968498069252)
(3.532217025756836, 0.05951225012540817, 0.06777168486725847)
(3.546961545944214, 0.060108136385679245, 0.06726332837608259)
(3.5670182704925537, 0.0609457828104496, 0.06645769508884214)
(3.5816431045532227, 0.06151818484067917, 0.06523078137921919)
(3.5960490703582764, 0.062087561935186386, 0.0657214662176339)
(3.610645294189453, 0.06288223713636398, 0.06572148854715172)
(3.620769739151001, 0.06320592761039734, 0.06629937558372863)
(3.655036449432373, 0.0645129457116127, 0.066987667318065)
(3.6602487564086914, 0.0646996945142746, 0.066987667318065)
(3.6982669830322266, 0.06623513996601105, 0.06533738867071202)
(3.7165236473083496, 0.06691079586744308, 0.06620967431056335)
(3.748788833618164, 0.06803377717733383, 0.06629239245253062)
(3.777728319168091, 0.06918295472860336, 0.06521075051602485)
(3.7827842235565186, 0.06941626220941544, 0.0652107430690278)
(3.8098506927490234, 0.07050930708646774, 0.065036744008306)
(3.816997528076172, 0.07080566138029099, 0.06444507365553755)
(3.8295810222625732, 0.07129916548728943, 0.06414707551304832)
(3.8564348220825195, 0.07228637486696243, 0.06599776936473273)
(3.857874631881714, 0.07230224460363388, 0.066483570399476)
(3.8865113258361816, 0.07359050959348679, 0.06860833215099957)
(3.8885154724121094, 0.07364343851804733, 0.06901213468027684)
(3.952226161956787, 0.07630646228790283, 0.06821883767593805)
(3.9785726070404053, 0.07748116552829742, 0.06788464675697513)
(3.9928033351898193, 0.07814505696296692, 0.06815778139684107)
(4.007667541503906, 0.07863180339336395, 0.06772776946590864)
(4.0218071937561035, 0.07942693680524826, 0.06598582918164718)
(4.041518211364746, 0.08037764579057693, 0.06598579941549136)
(4.056632995605469, 0.08094638586044312, 0.06650446090224565)
(4.071071147918701, 0.08160654455423355, 0.06650443856271833)
(4.085712909698486, 0.0822959914803505, 0.06680405555349578)
(4.100715160369873, 0.08304253220558167, 0.06714423117817088)
(4.115473747253418, 0.08370276540517807, 0.06735614854477939)
(4.130049228668213, 0.08438728749752045, 0.06757475388023378)
(4.144535541534424, 0.08509475737810135, 0.06771369732718364)
(4.181336402893066, 0.08678294718265533, 0.0653927633651473)
(4.193299293518066, 0.08719389885663986, 0.0653927633651473)
(4.207723140716553, 0.08800563216209412, 0.0646738826420076)
(4.222428798675537, 0.08867713809013367, 0.06463836073013865)
(4.237647533416748, 0.08930688351392746, 0.06503281608777399)
(4.252846717834473, 0.08993672579526901, 0.06590708331844362)
(4.266846179962158, 0.09065750241279602, 0.06590710565928846)
(4.2868499755859375, 0.09149908274412155, 0.06734142808982353)
(4.301852226257324, 0.09217516332864761, 0.06662163288379026)
(4.315821170806885, 0.09290777146816254, 0.06675226577914885)
(4.330550193786621, 0.0935865119099617, 0.06722130060807256)
(4.346161365509033, 0.09435164928436279, 0.0678524135324911)
(4.36070442199707, 0.09515891224145889, 0.06841301003628616)
(4.375272274017334, 0.09584295004606247, 0.07080124799075749)
(4.389654636383057, 0.09653633087873459, 0.0707321280749118)
(4.404139518737793, 0.09735420346260071, 0.06986598495324058)
(4.424521446228027, 0.09834674000740051, 0.06944907907401955)
(4.438667297363281, 0.09920341521501541, 0.06868466166401248)
(4.447340488433838, 0.09974948316812515, 0.06865508245459287)
(4.468825817108154, 0.10096029937267303, 0.06892727266713702)
(4.4836106300354, 0.10169259458780289, 0.0697546348723289)
(4.498142242431641, 0.10235645622015, 0.06999677011151172)
(4.512660503387451, 0.10307813435792923, 0.06942874179252395)
(4.527093887329102, 0.10370965301990509, 0.06942874179252395)
(4.54710054397583, 0.10497792810201645, 0.06944303821254766)
(4.5618109703063965, 0.10563616454601288, 0.06977296412383376)
(4.576611042022705, 0.10647695511579514, 0.0704232833998416)
(4.591984748840332, 0.10719434171915054, 0.07055246353259795)
(4.6065568923950195, 0.10800191015005112, 0.07050046962239975)
(4.620865821838379, 0.1088951900601387, 0.07052907435933191)
(4.635443210601807, 0.10957640409469604, 0.07014862713721731)
(4.655249118804932, 0.11060461401939392, 0.0691748248719728)
(4.669915676116943, 0.1113538071513176, 0.06909831490995298)
(4.684372901916504, 0.11208215355873108, 0.06841803193032357)
(4.698916912078857, 0.11281058937311172, 0.06841800958129154)
(4.714231967926025, 0.11357133090496063, 0.06779209890446047)
(4.728880405426025, 0.11433765292167664, 0.0672815786407352)
(4.743215560913086, 0.11516889929771423, 0.0671976677614451)
(4.757992744445801, 0.11614807695150375, 0.06715000586573455)
(4.7780375480651855, 0.11724814772605896, 0.06732205742752348)
(4.792368412017822, 0.11808162182569504, 0.06586359664128281)
(4.806896686553955, 0.11894593387842178, 0.06632612825493762)
(4.821581840515137, 0.11971751600503922, 0.06782604342651304)
(4.837042331695557, 0.12076763808727264, 0.06782604342651304)
(4.85174560546875, 0.121646948158741, 0.068214014522805)
(4.866353988647461, 0.12242546677589417, 0.06891516633699227)
(4.880702495574951, 0.12326687574386597, 0.0689821403320356)
(4.900469779968262, 0.12450411915779114, 0.0689821403320356)
(4.914650917053223, 0.1253788024187088, 0.06842304273748684)
(4.92948579788208, 0.12622462213039398, 0.06769948230261315)
(4.944657325744629, 0.12690125405788422, 0.06791541815956513)
(4.959743022918701, 0.127800852060318, 0.06796690997992932)
(4.974557399749756, 0.12870559096336365, 0.06790661797697285)
(4.988950729370117, 0.12953288853168488, 0.06790661797697285)
(5.003452301025391, 0.13049156963825226, 0.06790661797697285)
(5.017928123474121, 0.13139623403549194, 0.06801793406311132)
(5.0375657081604, 0.13247792422771454, 0.06846485557121432)
(5.052158832550049, 0.13335847854614258, 0.06934399233016122)
(5.066829681396484, 0.13417112827301025, 0.06998069352479475)
(5.082265853881836, 0.13510683178901672, 0.07014518987023255)
(5.0971269607543945, 0.13592708110809326, 0.07030013574765628)
(5.111041069030762, 0.13688533008098602, 0.07027152993864144)
(5.125453472137451, 0.1377820521593094, 0.07045442380626336)
(5.140155792236328, 0.13866302371025085, 0.07226944489419447)
(5.160518646240234, 0.14011123776435852, 0.07299710698357247)
(5.174633026123047, 0.14112500846385956, 0.07299712932191295)
(5.188656330108643, 0.1420907825231552, 0.07389690143405218)
(5.20420503616333, 0.14313513040542603, 0.07551902242562596)
(5.2188720703125, 0.14418859779834747, 0.07744656782661224)
(5.233492851257324, 0.14528407156467438, 0.07814988090576949)
(5.2480692863464355, 0.14645813405513763, 0.07867318892148696)
(5.268243312835693, 0.1479531079530716, 0.08018645641367614)
(5.281847953796387, 0.14890560507774353, 0.08037215777109573)
(5.296300888061523, 0.14999449253082275, 0.0807378973637588)
(5.310436248779297, 0.15108031034469604, 0.08176209949391357)
(5.325904846191406, 0.15217643976211548, 0.08231994368733786)
(5.340943336486816, 0.153190016746521, 0.0840192922813741)
(5.355048656463623, 0.15423943102359772, 0.08474114133689009)
(5.369287014007568, 0.1553579568862915, 0.08533145149242385)
(5.389380931854248, 0.1570826768875122, 0.08603245832506191)
(5.403286933898926, 0.15819613635540009, 0.0862665846911715)
(5.4178547859191895, 0.15920902788639069, 0.08595757996479438)
(5.432522296905518, 0.16027353703975677, 0.08619936013911661)
(5.448293209075928, 0.16151902079582214, 0.08793970075176305)
(5.463158130645752, 0.16265246272087097, 0.08835943179425602)
(5.47730827331543, 0.16390258073806763, 0.0888359295423473)
(5.491559028625488, 0.1649339497089386, 0.08935006701695049)
(5.505878925323486, 0.16615812480449677, 0.08974731290517049)
(5.526421546936035, 0.1678958535194397, 0.08918788966522842)
(5.540899276733398, 0.16906218230724335, 0.08835220480987697)
(5.555194854736328, 0.1702115684747696, 0.08797291233218417)
(5.570282936096191, 0.17135806381702423, 0.0879986592159329)
(5.585151672363281, 0.17249637842178345, 0.08815978837433264)
(5.599696159362793, 0.17360790073871613, 0.08802775291814158)
(5.614511966705322, 0.17470310628414154, 0.08785423769208285)
(5.629063606262207, 0.1757383495569229, 0.08866182403801566)
(5.648833751678467, 0.17720086872577667, 0.08856268130922296)
(5.663599014282227, 0.1782250851392746, 0.08791480800219297)
(5.677986145019531, 0.179344043135643, 0.088192954866098)
(5.6929755210876465, 0.18046517670154572, 0.08818838331513171)
(5.6978349685668945, 0.18080241978168488, 0.08818836098096551)
(5.719982147216797, 0.18235941231250763, 0.08815786381053428)
(5.73987340927124, 0.1837104856967926, 0.08815786381053428)
(5.746476650238037, 0.18408019840717316, 0.08815786381053428)
(5.769172668457031, 0.18541491031646729, 0.08689363447240954)
(5.775074005126953, 0.1857353001832962, 0.08689363447240954)
(5.799239635467529, 0.1872725784778595, 0.08575193349572453)
(5.814594268798828, 0.1883082240819931, 0.08530835792431873)
(5.8290019035339355, 0.18923082947731018, 0.08690893722349641)
(5.843632698059082, 0.19022366404533386, 0.0882452510431286)
(5.858166217803955, 0.1911545842885971, 0.08892554705768856)
(5.877674579620361, 0.19244295358657837, 0.08907071611900226)
(5.892448425292969, 0.1932949423789978, 0.08900283160129618)
(5.9069905281066895, 0.19416256248950958, 0.08932747556854123)
(5.921812057495117, 0.19516274333000183, 0.09051846403993688)
(5.937255859375, 0.196042001247406, 0.0912336130446403)
(5.951367378234863, 0.19693325459957123, 0.09173235086784544)
(5.966183185577393, 0.19787845015525818, 0.09179287095713894)
(5.980655670166016, 0.19887793064117432, 0.09048592257552818)
(5.99522066116333, 0.19979645311832428, 0.08802469681867316)
(6.014817714691162, 0.20107197761535645, 0.08743919587027864)
(6.0246453285217285, 0.20164139568805695, 0.08680457403573087)
(6.044032573699951, 0.20304585993289948, 0.08525561946100459)
(6.059503078460693, 0.20409585535526276, 0.08577370041500278)
(6.073353290557861, 0.2049104869365692, 0.08555956164658171)
(6.087958335876465, 0.20599423348903656, 0.08496112870047942)
(6.102644920349121, 0.2070276290178299, 0.08540654041431738)
(6.122359752655029, 0.20838698744773865, 0.08548473325322156)
(6.136709690093994, 0.20952869951725006, 0.08451108652013978)
(6.151439666748047, 0.21059991419315338, 0.08413347997687066)
(6.166045188903809, 0.21179771423339844, 0.08413347997687066)
(6.181018829345703, 0.2128017395734787, 0.08500814711097955)
(6.195178031921387, 0.2139454483985901, 0.08526575913498333)
(6.210039138793945, 0.21511223912239075, 0.08585112999581504)
(6.224791526794434, 0.21631258726119995, 0.08565367417769906)
(6.24445104598999, 0.21818506717681885, 0.08623332420547335)
(6.25908899307251, 0.21945594251155853, 0.08698221791316259)
(6.273766994476318, 0.2207747846841812, 0.08802312079102964)
(6.288350582122803, 0.2219584435224533, 0.0883337375137292)
(6.303051471710205, 0.22335761785507202, 0.08876736991115694)
(6.317878246307373, 0.22461748123168945, 0.09014635193435257)
(6.333079814910889, 0.22602719068527222, 0.09066560326206008)
(6.347531318664551, 0.22748589515686035, 0.09146668933122837)
(6.367226600646973, 0.22938765585422516, 0.09231288881700626)
(6.381489276885986, 0.23079539835453033, 0.09200977245983946)
(6.390979290008545, 0.2317729890346527, 0.09200640126445243)
(6.409824848175049, 0.23360808193683624, 0.09444105484613768)
(6.424721717834473, 0.2350699007511139, 0.09585699631147494)
(6.438945293426514, 0.2366841733455658, 0.09668962940398537)
(6.453248500823975, 0.23821690678596497, 0.0988259905702991)
(6.467549800872803, 0.23971408605575562, 0.10051210147928616)
(6.486856460571289, 0.2417736053466797, 0.1015849483941182)
(6.501683235168457, 0.24322569370269775, 0.10173038987740578)
(6.51633882522583, 0.2450311928987503, 0.10111051867065995)
(6.531192779541016, 0.2467157393693924, 0.10170514536345852)
(6.5463056564331055, 0.24837443232536316, 0.10209761088193728)
(6.560800552368164, 0.2502122223377228, 0.1021510431697967)
(6.575446605682373, 0.25197604298591614, 0.10352959503722385)
(6.589991569519043, 0.2536420524120331, 0.10414759678199773)
